timestamp,heart_rate,stress_level,steps,calories_burned,sleep_minutes,sleep_hours
2025-12-07 15:00:00,81,36.0,13129.0,525.16,0.0,0.0
2025-12-07 15:15:00,81,36.0,13129.0,525.16,0.0,0.0
2025-12-07 15:30:00,88,42.0,13129.0,525.16,0.0,0.0
2025-12-07 15:45:00,86,40.0,13129.0,525.16,0.0,0.0
2025-12-07 16:00:00,73,29.0,13129.0,525.16,0.0,0.0
2025-12-07 16:15:00,73,29.0,13129.0,525.16,0.0,0.0
2025-12-07 16:30:00,72,29.0,13129.0,525.16,0.0,0.0
2025-12-07 16:45:00,69,26.0,13129.0,525.16,0.0,0.0
2025-12-07 17:00:00,69,26.0,13129.0,525.16,0.0,0.0
2025-12-07 17:15:00,79,34.0,13129.0,525.16,0.0,0.0
2025-12-07 17:30:00,68,25.0,13129.0,525.16,0.0,0.0
2025-12-07 17:45:00,70,27.0,13129.0,525.16,0.0,0.0
2025-12-07 18:00:00,58,18.0,13129.0,525.16,0.0,0.0
2025-12-07 18:15:00,63,23.0,13129.0,525.16,0.0,0.0
2025-12-07 18:30:00,60,20.0,13129.0,525.16,0.0,0.0
2025-12-07 18:45:00,61,21.0,13129.0,525.16,0.0,0.0
2025-12-07 19:00:00,56,16.0,13129.0,525.16,0.0,0.0
2025-12-07 19:15:00,61,16.0,13129.0,525.16,0.0,0.0
2025-12-07 19:30:00,60,20.0,13129.0,525.16,0.0,0.0
2025-12-07 19:45:00,59,19.0,13129.0,525.16,0.0,0.0
2025-12-07 20:00:00,62,22.0,13129.0,525.16,0.0,0.0
2025-12-07 20:15:00,59,19.0,13129.0,525.16,0.0,0.0
2025-12-07 20:30:00,57,17.0,13129.0,525.16,0.0,0.0
2025-12-07 20:45:00,55,15.0,13129.0,525.16,0.0,0.0
2025-12-07 21:00:00,55,15.0,13129.0,525.16,0.0,0.0
2025-12-07 21:15:00,59,19.0,13129.0,525.16,0.0,0.0
2025-12-07 21:30:00,56,16.0,13129.0,525.16,0.0,0.0
2025-12-07 21:45:00,61,21.0,13129.0,525.16,0.0,0.0
2025-12-07 22:00:00,58,18.0,13129.0,525.16,14.281988783633873,0.2380331463938979
2025-12-07 22:15:00,57,17.0,13129.0,525.16,13.870337505251118,0.2311722917541853
2025-12-07 22:30:00,60,20.0,13129.0,525.16,11.3160512849394,0.18860085474899
2025-12-07 22:45:00,63,23.0,13129.0,525.16,15.59479993124006,0.2599133321873343
2025-12-07 23:00:00,56,16.0,13129.0,525.16,15.034405788039404,0.2505734298006567
2025-12-07 23:15:00,59,19.0,13129.0,525.16,11.735645121260196,0.1955940853543366
2025-12-07 23:30:00,58,18.0,13129.0,525.16,15.462121820665418,0.2577020303444236
2025-12-07 23:45:00,59,19.0,13129.0,525.16,14.54575723119937,0.2424292871866561
2025-12-08 00:00:00,59,19.0,13129.0,525.16,13.252337645194851,0.2208722940865808
2025-12-08 00:15:00,61,21.0,13129.0,525.16,14.014153164821268,0.2335692194136878
2025-12-08 00:30:00,56,16.0,13129.0,525.16,15.72368237179689,0.2620613728632815
2025-12-08 00:45:00,58,18.0,13129.0,525.16,17.80078253172794,0.2966797088621323
2025-12-08 01:00:00,59,19.0,13129.0,525.16,13.463809553442193,0.2243968258907031
2025-12-08 01:15:00,61,21.0,13129.0,525.16,15.48864579025722,0.258144096504287
2025-12-08 01:30:00,61,21.0,13129.0,525.16,14.08205964685983,0.2347009941143305
2025-12-08 01:45:00,60,20.0,13129.0,525.16,13.054890314379096,0.2175815052396515
2025-12-08 02:00:00,58,18.0,13129.0,525.16,13.716440928223657,0.2286073488037276
2025-12-08 02:15:00,62,22.0,13129.0,525.16,14.76103915477001,0.2460173192461668
2025-12-08 02:30:00,56,16.0,13129.0,525.16,12.784747852247843,0.2130791308707973
2025-12-08 02:45:00,59,19.0,13129.0,525.16,14.10654270604203,0.2351090451007005
2025-12-08 03:00:00,56,16.0,13129.0,525.16,15.177732624604422,0.2529622104100737
2025-12-08 03:15:00,60,20.0,13129.0,525.16,14.860631871268762,0.2476771978544793
2025-12-08 03:30:00,61,21.0,13129.0,525.16,16.871258936325713,0.2811876489387618
2025-12-08 03:45:00,57,17.0,13129.0,525.16,16.50211748010161,0.2750352913350268
2025-12-08 04:00:00,55,15.0,13129.0,525.16,12.21945014826058,0.2036575024710096
2025-12-08 04:15:00,60,20.0,13129.0,525.16,11.706062651749868,0.1951010441958311
2025-12-08 04:30:00,58,18.0,13129.0,525.16,11.80593663756325,0.19676561062605413
2025-12-08 04:45:00,57,17.0,13129.0,525.16,11.905810623376633,0.1984301770562772
2025-12-08 05:00:00,62,22.0,13129.0,525.16,11.444210064072331,0.1907368344012055
2025-12-08 05:15:00,60,20.0,13129.0,525.16,11.703946010554487,0.1950657668425748
2025-12-08 05:30:00,60,20.0,13129.0,525.16,16.13423864605139,0.2689039774341898
2025-12-08 05:45:00,58,18.0,13129.0,525.16,15.074442127310489,0.2512407021218414
2025-12-08 06:00:00,55,15.0,4209.0,168.36,0.0,0.0
2025-12-08 06:15:00,56,16.0,4209.0,168.36,0.0,0.0
2025-12-08 06:30:00,55,15.0,4209.0,168.36,0.0,0.0
2025-12-08 06:45:00,54,14.0,4209.0,168.36,0.0,0.0
2025-12-08 07:00:00,55,15.0,4209.0,168.36,0.0,0.0
2025-12-08 07:15:00,60,20.0,4209.0,168.36,0.0,0.0
2025-12-08 07:30:00,63,23.0,4209.0,168.36,0.0,0.0
2025-12-08 07:45:00,56,16.0,4209.0,168.36,0.0,0.0
2025-12-08 08:00:00,59,19.0,4209.0,168.36,0.0,0.0
2025-12-08 08:15:00,58,18.0,4209.0,168.36,0.0,0.0
2025-12-08 08:30:00,60,20.0,4209.0,168.36,0.0,0.0
2025-12-08 08:45:00,54,14.0,4209.0,168.36,0.0,0.0
2025-12-08 09:00:00,70,27.0,4209.0,168.36,0.0,0.0
2025-12-08 09:15:00,72,29.0,4209.0,168.36,0.0,0.0
2025-12-08 09:30:00,70,27.0,4209.0,168.36,0.0,0.0
2025-12-08 09:45:00,82,37.0,4209.0,168.36,0.0,0.0
2025-12-08 10:00:00,70,27.0,4209.0,168.36,0.0,0.0
2025-12-08 10:15:00,64,22.0,4209.0,168.36,0.0,0.0
2025-12-08 10:30:00,72,29.0,4209.0,168.36,0.0,0.0
2025-12-08 10:45:00,81,36.0,4209.0,168.36,0.0,0.0
2025-12-08 11:00:00,76,32.0,4209.0,168.36,0.0,0.0
2025-12-08 11:15:00,64,22.0,4209.0,168.36,0.0,0.0
2025-12-08 11:30:00,66,24.0,4209.0,168.36,0.0,0.0
2025-12-08 11:45:00,77,33.0,4209.0,168.36,0.0,0.0
2025-12-08 12:00:00,64,22.0,4209.0,168.36,0.0,0.0
2025-12-08 12:15:00,58,17.0,4209.0,168.36,0.0,0.0
2025-12-08 12:30:00,73,29.0,4209.0,168.36,0.0,0.0
2025-12-08 12:45:00,66,24.0,4209.0,168.36,0.0,0.0
2025-12-08 13:00:00,57,16.0,4209.0,168.36,0.0,0.0
2025-12-08 13:15:00,72,29.0,4209.0,168.36,0.0,0.0
2025-12-08 13:30:00,75,31.0,4209.0,168.36,0.0,0.0
2025-12-08 13:45:00,69,26.0,4209.0,168.36,0.0,0.0
2025-12-08 14:00:00,90,43.0,4209.0,168.36,0.0,0.0
2025-12-08 14:15:00,78,33.0,4209.0,168.36,0.0,0.0
2025-12-08 14:30:00,71,28.0,4209.0,168.36,0.0,0.0
2025-12-08 14:45:00,74,30.0,4209.0,168.36,0.0,0.0
2025-12-08 15:00:00,74,30.0,4209.0,168.36,0.0,0.0
2025-12-08 15:15:00,67,24.0,4209.0,168.36,0.0,0.0
2025-12-08 15:30:00,72,29.0,4209.0,168.36,0.0,0.0
2025-12-08 15:45:00,68,25.0,4209.0,168.36,0.0,0.0
2025-12-08 16:00:00,80,35.0,4209.0,168.36,0.0,0.0
2025-12-08 16:15:00,76,32.0,4209.0,168.36,0.0,0.0
2025-12-08 16:30:00,85,39.0,4209.0,168.36,0.0,0.0
2025-12-08 16:45:00,80,35.0,4209.0,168.36,0.0,0.0
2025-12-08 17:00:00,69,26.0,4209.0,168.36,0.0,0.0
2025-12-08 17:15:00,65,23.0,4209.0,168.36,0.0,0.0
2025-12-08 17:30:00,70,27.0,4209.0,168.36,0.0,0.0
2025-12-08 17:45:00,59,18.0,4209.0,168.36,0.0,0.0
2025-12-08 18:00:00,60,20.0,4209.0,168.36,0.0,0.0
2025-12-08 18:15:00,57,17.0,4209.0,168.36,0.0,0.0
2025-12-08 18:30:00,58,18.0,4209.0,168.36,0.0,0.0
2025-12-08 18:45:00,60,20.0,4209.0,168.36,0.0,0.0
2025-12-08 19:00:00,60,20.0,4209.0,168.36,0.0,0.0
2025-12-08 19:15:00,63,23.0,4209.0,168.36,0.0,0.0
2025-12-08 19:30:00,56,16.0,4209.0,168.36,0.0,0.0
2025-12-08 19:45:00,61,21.0,4209.0,168.36,0.0,0.0
2025-12-08 20:00:00,58,18.0,4209.0,168.36,0.0,0.0
2025-12-08 20:15:00,57,17.0,4209.0,168.36,0.0,0.0
2025-12-08 20:30:00,58,18.0,4209.0,168.36,0.0,0.0
2025-12-08 20:45:00,54,14.0,4209.0,168.36,0.0,0.0
2025-12-08 21:00:00,57,17.0,4209.0,168.36,0.0,0.0
2025-12-08 21:15:00,61,21.0,4209.0,168.36,0.0,0.0
2025-12-08 21:30:00,57,17.0,4209.0,168.36,0.0,0.0
2025-12-08 21:45:00,58,18.0,4209.0,168.36,0.0,0.0
2025-12-08 22:00:00,59,19.0,4209.0,168.36,7.297265443240388,0.1216210907206731
2025-12-08 22:15:00,57,17.0,4209.0,168.36,14.594530886480776,0.2432421814413462
2025-12-08 22:30:00,59,19.0,4209.0,168.36,13.78419372998351,0.2297365621663918
2025-12-08 22:45:00,59,19.0,4209.0,168.36,14.035455882905184,0.2339242647150864
2025-12-08 23:00:00,56,16.0,4209.0,168.36,14.3909603340694,0.2398493389011566
2025-12-08 23:15:00,55,15.0,4209.0,168.36,13.107224219997414,0.2184537369999569
2025-12-08 23:30:00,55,15.0,4209.0,168.36,14.62753711722169,0.2437922852870281
2025-12-08 23:45:00,57,17.0,4209.0,168.36,13.46811901157032,0.2244686501928386
2025-12-09 00:00:00,55,15.0,4209.0,168.36,13.151148607102316,0.2191858101183719
2025-12-09 00:15:00,56,16.0,4209.0,168.36,15.613520200908434,0.2602253366818072
2025-12-09 00:30:00,57,17.0,4209.0,168.36,13.071160518824394,0.2178526753137399
2025-12-09 00:45:00,60,20.0,4209.0,168.36,15.315158074304303,0.2552526345717384
2025-12-09 01:00:00,59,19.0,4209.0,168.36,14.692675782368378,0.2448779297061396
2025-12-09 01:15:00,56,16.0,4209.0,168.36,14.107521624659713,0.2351253604109952
2025-12-09 01:30:00,58,18.0,4209.0,168.36,14.190498153931532,0.2365083025655255
2025-12-09 01:45:00,57,17.0,4209.0,168.36,15.386233770240342,0.2564372295040057
2025-12-09 02:00:00,62,22.0,4209.0,168.36,12.708082772450894,0.2118013795408482
2025-12-09 02:15:00,58,18.0,4209.0,168.36,14.457883520115216,0.2409647253352536
2025-12-09 02:30:00,57,17.0,4209.0,168.36,15.66419362472566,0.2610698937454276
2025-12-09 02:45:00,60,20.0,4209.0,168.36,12.531170614622631,0.2088528435770438
2025-12-09 03:00:00,62,22.0,4209.0,168.36,15.31696876534372,0.2552828127557286
2025-12-09 03:15:00,60,20.0,4209.0,168.36,15.015656094293504,0.2502609349048917
2025-12-09 03:30:00,56,16.0,4209.0,168.36,13.892376263755189,0.2315396043959197
2025-12-09 03:45:00,57,17.0,4209.0,168.36,15.019737271678776,0.2503289545279796
2025-12-09 04:00:00,61,21.0,4209.0,168.36,16.52170805170709,0.2753618008617848
2025-12-09 04:15:00,56,16.0,4209.0,168.36,11.733204983942862,0.1955534163990477
2025-12-09 04:30:00,55,15.0,4209.0,168.36,13.50019364148605,0.2250032273581008
2025-12-09 04:45:00,57,17.0,4209.0,168.36,13.290640353386214,0.2215106725564369
2025-12-09 05:00:00,60,20.0,4209.0,168.36,12.716404785946123,0.2119400797657687
2025-12-09 05:15:00,61,21.0,4209.0,168.36,17.066543887251907,0.2844423981208651
2025-12-09 05:30:00,58,18.0,4209.0,168.36,11.39103251611586,0.1898505419352643
2025-12-09 05:45:00,61,21.0,4209.0,168.36,17.58919004019354,0.293153167336559
2025-12-09 06:00:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 06:15:00,66,26.0,8100.0,324.0,0.0,0.0
2025-12-09 06:30:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 06:45:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 07:00:00,61,21.0,8100.0,324.0,0.0,0.0
2025-12-09 07:15:00,62,22.0,8100.0,324.0,0.0,0.0
2025-12-09 07:30:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 07:45:00,66,25.0,8100.0,324.0,0.0,0.0
2025-12-09 08:00:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 08:15:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 08:30:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 08:45:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 09:00:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 09:15:00,70,27.0,8100.0,324.0,0.0,0.0
2025-12-09 09:30:00,66,24.0,8100.0,324.0,0.0,0.0
2025-12-09 09:45:00,74,30.0,8100.0,324.0,0.0,0.0
2025-12-09 10:00:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 10:15:00,70,27.0,8100.0,324.0,0.0,0.0
2025-12-09 10:30:00,69,26.0,8100.0,324.0,0.0,0.0
2025-12-09 10:45:00,75,31.0,8100.0,324.0,0.0,0.0
2025-12-09 11:00:00,85,39.0,8100.0,324.0,0.0,0.0
2025-12-09 11:15:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 11:30:00,81,36.0,8100.0,324.0,0.0,0.0
2025-12-09 11:45:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 12:00:00,84,38.0,8100.0,324.0,0.0,0.0
2025-12-09 12:15:00,77,33.0,8100.0,324.0,0.0,0.0
2025-12-09 12:30:00,74,30.0,8100.0,324.0,0.0,0.0
2025-12-09 12:45:00,86,40.0,8100.0,324.0,0.0,0.0
2025-12-09 13:00:00,76,32.0,8100.0,324.0,0.0,0.0
2025-12-09 13:15:00,87,41.0,8100.0,324.0,0.0,0.0
2025-12-09 13:30:00,60,19.0,8100.0,324.0,0.0,0.0
2025-12-09 13:45:00,83,38.0,8100.0,324.0,0.0,0.0
2025-12-09 14:00:00,67,24.0,8100.0,324.0,0.0,0.0
2025-12-09 14:15:00,70,27.0,8100.0,324.0,0.0,0.0
2025-12-09 14:30:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 14:45:00,70,27.0,8100.0,324.0,0.0,0.0
2025-12-09 15:00:00,80,35.0,8100.0,324.0,0.0,0.0
2025-12-09 15:15:00,74,30.0,8100.0,324.0,0.0,0.0
2025-12-09 15:30:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 15:45:00,84,38.0,8100.0,324.0,0.0,0.0
2025-12-09 16:00:00,73,29.0,8100.0,324.0,0.0,0.0
2025-12-09 16:15:00,71,28.0,8100.0,324.0,0.0,0.0
2025-12-09 16:30:00,56,15.0,8100.0,324.0,0.0,0.0
2025-12-09 16:45:00,71,28.0,8100.0,324.0,0.0,0.0
2025-12-09 17:00:00,79,34.0,8100.0,324.0,0.0,0.0
2025-12-09 17:15:00,86,40.0,8100.0,324.0,0.0,0.0
2025-12-09 17:30:00,78,33.0,8100.0,324.0,0.0,0.0
2025-12-09 17:45:00,78,33.0,8100.0,324.0,0.0,0.0
2025-12-09 18:00:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 18:15:00,59,19.0,8100.0,324.0,0.0,0.0
2025-12-09 18:30:00,66,26.0,8100.0,324.0,0.0,0.0
2025-12-09 18:45:00,68,28.0,8100.0,324.0,0.0,0.0
2025-12-09 19:00:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 19:15:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 19:30:00,67,27.0,8100.0,324.0,0.0,0.0
2025-12-09 19:45:00,65,25.0,8100.0,324.0,0.0,0.0
2025-12-09 20:00:00,64,24.0,8100.0,324.0,0.0,0.0
2025-12-09 20:15:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 20:30:00,62,22.0,8100.0,324.0,0.0,0.0
2025-12-09 20:45:00,66,26.0,8100.0,324.0,0.0,0.0
2025-12-09 21:00:00,66,26.0,8100.0,324.0,0.0,0.0
2025-12-09 21:15:00,63,23.0,8100.0,324.0,0.0,0.0
2025-12-09 21:30:00,64,24.0,8100.0,324.0,0.0,0.0
2025-12-09 21:45:00,66,26.0,8100.0,324.0,0.0,0.0
2025-12-09 22:00:00,63,23.0,8100.0,324.0,12.567327392799363,0.2094554565466561
2025-12-09 22:15:00,63,23.0,8100.0,324.0,9.711538892990012,0.1618589815498335
2025-12-09 22:30:00,65,25.0,8100.0,324.0,11.63483100262651,0.1939138500437751
2025-12-09 22:45:00,66,26.0,8100.0,324.0,6.152187551220315,0.1025364591870052
2025-12-09 23:00:00,63,23.0,8100.0,324.0,11.394361319355394,0.1899060219892565
2025-12-09 23:15:00,63,23.0,8100.0,324.0,10.89633670700814,0.181605611783469
2025-12-09 23:30:00,62,22.0,8100.0,324.0,12.453425064033189,0.2075570844005531
2025-12-09 23:45:00,65,25.0,8100.0,324.0,10.401453887622528,0.1733575647937087
2025-12-10 00:00:00,62,22.0,8100.0,324.0,10.258249120687651,0.1709708186781275
2025-12-10 00:15:00,63,23.0,8100.0,324.0,14.131220114978747,0.2355203352496458
2025-12-10 00:30:00,66,26.0,8100.0,324.0,10.788151934171646,0.1798025322361941
2025-12-10 00:45:00,62,22.0,8100.0,324.0,11.290761226290003,0.1881793537715
2025-12-10 01:00:00,64,24.0,8100.0,324.0,10.345303843719725,0.172421730728662
2025-12-10 01:15:00,66,26.0,8100.0,324.0,7.280063523608899,0.1213343920601483
2025-12-10 01:30:00,66,26.0,8100.0,324.0,11.250081731196932,0.1875013621866155
2025-12-10 01:45:00,67,27.0,8100.0,324.0,9.282442795419632,0.15470737992366052
2025-12-10 02:00:00,66,26.0,8100.0,324.0,7.314803859642331,0.1219133976607055
2025-12-10 02:15:00,67,27.0,8100.0,324.0,8.361564019965698,0.1393594003327616
2025-12-10 02:30:00,68,28.0,8100.0,324.0,13.778675851117775,0.2296445975186296
2025-12-10 02:45:00,65,25.0,8100.0,324.0,11.082468394291,0.1847078065715166
2025-12-10 03:00:00,65,25.0,8100.0,324.0,9.254528346796622,0.154242139113277
2025-12-10 03:15:00,63,23.0,8100.0,324.0,11.823042971224796,0.1970507161870799
2025-12-10 03:30:00,66,26.0,8100.0,324.0,14.223213314791746,0.2370535552465291
2025-12-10 03:45:00,65,25.0,8100.0,324.0,9.212068549216951,0.1535344758202825
2025-12-10 04:00:00,64,24.0,8100.0,324.0,7.500948457498882,0.1250158076249813
2025-12-10 04:15:00,64,24.0,8100.0,324.0,10.721779036065607,0.1786963172677601
2025-12-10 04:30:00,63,23.0,8100.0,324.0,10.745075171287317,0.1790845861881219
2025-12-10 04:45:00,64,23.0,8100.0,324.0,10.644364573891497,0.17740607623152488
2025-12-10 05:00:00,62,22.0,8100.0,324.0,10.543653976495676,0.1757275662749279
2025-12-10 05:15:00,68,28.0,8100.0,324.0,10.677155194654848,0.1779525865775807
2025-12-10 05:30:00,66,26.0,8100.0,324.0,15.44165504069136,0.257360917344856
2025-12-10 05:45:00,65,25.0,8100.0,324.0,11.646891295237364,0.1941148549206227
2025-12-10 06:00:00,67,27.0,6368.0,254.72,0.0,0.0
2025-12-10 06:15:00,68,28.0,6368.0,254.72,0.0,0.0
2025-12-10 06:30:00,63,23.0,6368.0,254.72,0.0,0.0
2025-12-10 06:45:00,63,23.0,6368.0,254.72,0.0,0.0
2025-12-10 07:00:00,66,26.0,6368.0,254.72,0.0,0.0
2025-12-10 07:15:00,64,24.0,6368.0,254.72,0.0,0.0
2025-12-10 07:30:00,64,24.0,6368.0,254.72,0.0,0.0
2025-12-10 07:45:00,62,22.0,6368.0,254.72,0.0,0.0
2025-12-10 08:00:00,63,23.0,6368.0,254.72,0.0,0.0
2025-12-10 08:15:00,66,26.0,6368.0,254.72,0.0,0.0
2025-12-10 08:30:00,62,22.0,6368.0,254.72,0.0,0.0
2025-12-10 08:45:00,63,23.0,6368.0,254.72,0.0,0.0
2025-12-10 09:00:00,60,19.0,6368.0,254.72,0.0,0.0
2025-12-10 09:15:00,68,25.0,6368.0,254.72,0.0,0.0
2025-12-10 09:30:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 09:45:00,80,35.0,6368.0,254.72,0.0,0.0
2025-12-10 10:00:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 10:15:00,79,34.0,6368.0,254.72,0.0,0.0
2025-12-10 10:30:00,68,25.0,6368.0,254.72,0.0,0.0
2025-12-10 10:45:00,83,38.0,6368.0,254.72,0.0,0.0
2025-12-10 11:00:00,68,25.0,6368.0,254.72,0.0,0.0
2025-12-10 11:15:00,68,25.0,6368.0,254.72,0.0,0.0
2025-12-10 11:30:00,82,37.0,6368.0,254.72,0.0,0.0
2025-12-10 11:45:00,69,37.0,6368.0,254.72,0.0,0.0
2025-12-10 12:00:00,68,25.0,6368.0,254.72,0.0,0.0
2025-12-10 12:15:00,82,37.0,6368.0,254.72,0.0,0.0
2025-12-10 12:30:00,59,18.0,6368.0,254.72,0.0,0.0
2025-12-10 12:45:00,78,33.0,6368.0,254.72,0.0,0.0
2025-12-10 13:00:00,83,38.0,6368.0,254.72,0.0,0.0
2025-12-10 13:15:00,69,26.0,6368.0,254.72,0.0,0.0
2025-12-10 13:30:00,82,37.0,6368.0,254.72,0.0,0.0
2025-12-10 13:45:00,72,29.0,6368.0,254.72,0.0,0.0
2025-12-10 14:00:00,83,38.0,6368.0,254.72,0.0,0.0
2025-12-10 14:15:00,65,23.0,6368.0,254.72,0.0,0.0
2025-12-10 14:30:00,84,38.0,6368.0,254.72,0.0,0.0
2025-12-10 14:45:00,80,35.0,6368.0,254.72,0.0,0.0
2025-12-10 15:00:00,74,30.0,6368.0,254.72,0.0,0.0
2025-12-10 15:15:00,80,35.0,6368.0,254.72,0.0,0.0
2025-12-10 15:30:00,82,37.0,6368.0,254.72,0.0,0.0
2025-12-10 15:45:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 16:00:00,83,38.0,6368.0,254.72,0.0,0.0
2025-12-10 16:15:00,90,43.0,6368.0,254.72,0.0,0.0
2025-12-10 16:30:00,58,17.0,6368.0,254.72,0.0,0.0
2025-12-10 16:45:00,82,37.0,6368.0,254.72,0.0,0.0
2025-12-10 17:00:00,71,28.0,6368.0,254.72,0.0,0.0
2025-12-10 17:15:00,72,29.0,6368.0,254.72,0.0,0.0
2025-12-10 17:30:00,89,43.0,6368.0,254.72,0.0,0.0
2025-12-10 17:45:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 18:00:00,60,20.0,6368.0,254.72,0.0,0.0
2025-12-10 18:15:00,57,17.0,6368.0,254.72,0.0,0.0
2025-12-10 18:30:00,54,14.0,6368.0,254.72,0.0,0.0
2025-12-10 18:45:00,56,16.0,6368.0,254.72,0.0,0.0
2025-12-10 19:00:00,59,19.0,6368.0,254.72,0.0,0.0
2025-12-10 19:15:00,57,17.0,6368.0,254.72,0.0,0.0
2025-12-10 19:30:00,57,17.0,6368.0,254.72,0.0,0.0
2025-12-10 19:45:00,59,19.0,6368.0,254.72,0.0,0.0
2025-12-10 20:00:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 20:15:00,59,19.0,6368.0,254.72,0.0,0.0
2025-12-10 20:30:00,54,14.0,6368.0,254.72,0.0,0.0
2025-12-10 20:45:00,58,18.0,6368.0,254.72,0.0,0.0
2025-12-10 21:00:00,61,21.0,6368.0,254.72,0.0,0.0
2025-12-10 21:15:00,58,18.0,6368.0,254.72,0.0,0.0
2025-12-10 21:30:00,61,21.0,6368.0,254.72,0.0,0.0
2025-12-10 21:45:00,55,15.0,6368.0,254.72,0.0,0.0
2025-12-10 22:00:00,59,19.0,6368.0,254.72,14.89699099376896,0.2482831832294826
2025-12-10 22:15:00,55,15.0,6368.0,254.72,14.520446947844402,0.24200744913074
2025-12-10 22:30:00,58,18.0,6368.0,254.72,14.646263390993258,0.2441043898498876
2025-12-10 22:45:00,56,16.0,6368.0,254.72,15.314911909951414,0.2552485318325235
2025-12-10 23:00:00,58,18.0,6368.0,254.72,15.199096942815268,0.2533182823802545
2025-12-10 23:15:00,57,17.0,6368.0,254.72,16.880956486135222,0.2813492747689203
2025-12-10 23:30:00,56,16.0,6368.0,254.72,16.025337436267648,0.2670889572711274
2025-12-10 23:45:00,59,19.0,6368.0,254.72,15.24937511708383,0.2541562519513972
